Posting Date,SKU,Quantity,Location Code
2/3/2025,843000034,6,17149S2
2/3/2025,843000032,4,17149S2
2/3/2025,843000028,4,17149S2
2/3/2025,843000027,6,17149S2
2/3/2025,843000026,4,17149S2
2/3/2025,843000025,4,17149S2
2/3/2025,843000020,16,17149S2
2/3/2025,841000114,4,17149S2
2/3/2025,841000113,4,17149S2
2/3/2025,841000112,3,17149S2
2/3/2025,841000111,4,17149S2
2/3/2025,841000110,4,17149S2
2/3/2025,841000108,5,17149S2
2/3/2025,841000107,4,17149S2
2/3/2025,841000106,9,17149S2
2/3/2025,841000105,4,17149S2
2/3/2025,841000104,9,17149S2
2/3/2025,841000103,4,17149S2
2/3/2025,841000102,13,17149S2
2/3/2025,841000101,4,17149S2
2/3/2025,841000100,3,17149S2
2/3/2025,841000099,5,17149S2
2/3/2025,841000054,3,17149S2
2/3/2025,841000053,6,17149S2
2/3/2025,841000052,5,17149S2
2/3/2025,841000051,2,17149S2
2/3/2025,841000050,5,17149S2
2/3/2025,841000048,4,17149S2
2/3/2025,841000047,1,17149S2
2/3/2025,841000046,4,17149S2
2/3/2025,841000045,5,17149S2
2/3/2025,841000044,1,17149S2
2/3/2025,841000043,5,17149S2
2/3/2025,841000042,4,17149S2
2/3/2025,841000041,2,17149S2
2/3/2025,841000040,6,17149S2
2/3/2025,841000039,2,17149S2
2/3/2025,841000038,1,17149S2
2/3/2025,841000037,3,17149S2
2/3/2025,841000036,5,17149S2
2/3/2025,841000035,3,17149S2
2/3/2025,841000034,4,17149S2
2/3/2025,841000033,5,17149S2
2/3/2025,841000032,2,17149S2
2/3/2025,841000030,5,17149S2
2/3/2025,841000029,6,17149S2
2/3/2025,841000028,4,17149S2
2/3/2025,841000027,5,17149S2
2/3/2025,841000026,4,17149S2
2/3/2025,841000025,6,17149S2
2/3/2025,841000024,3,17149S2
2/3/2025,841000023,5,17149S2
2/3/2025,841000022,6,17149S2
2/3/2025,841000021,6,17149S2
2/3/2025,841000020,5,17149S2
2/3/2025,841000019,4,17149S2
2/3/2025,841000018,4,17149S2
2/3/2025,841000017,5,17149S2
2/3/2025,841000016,6,17149S2
2/3/2025,841000015,6,17149S2
2/3/2025,841000014,5,17149S2
2/3/2025,803000001,2,17149S2
2/3/2025,802001299,2,17149S2
2/3/2025,802001298,2,17149S2
2/3/2025,802001264,3,17149S2
2/3/2025,802001263,4,17149S2
2/3/2025,802001262,1,17149S2
2/3/2025,802001261,3,17149S2
2/3/2025,802001260,5,17149S2
2/3/2025,802001259,2,17149S2
2/3/2025,802001258,5,17149S2
2/3/2025,802001257,2,17149S2
2/3/2025,802001241,5,17149S2
2/3/2025,802001240,3,17149S2
2/3/2025,802001238,3,17149S2
2/3/2025,802001237,3,17149S2
2/3/2025,802001236,2,17149S2
2/3/2025,802001235,1,17149S2
2/3/2025,802001234,4,17149S2
2/3/2025,802001233,4,17149S2
2/3/2025,802001232,3,17149S2
2/3/2025,802001231,6,17149S2
2/3/2025,802001230,3,17149S2
2/3/2025,802001229,3,17149S2
2/3/2025,802001213,1,17149S2
2/3/2025,802001206,3,17149S2
2/3/2025,802001204,2,17149S2
2/3/2025,802001203,1,17149S2
2/3/2025,802001202,6,17149S2
2/3/2025,802001201,1,17149S2
2/3/2025,802001200,4,17149S2
2/3/2025,802001199,4,17149S2
2/3/2025,802001198,5,17149S2
2/3/2025,802001197,6,17149S2
2/3/2025,802001193,4,17149S2
2/3/2025,802001192,4,17149S2
2/3/2025,802001191,4,17149S2
2/3/2025,802001190,3,17149S2
2/3/2025,802001189,3,17149S2
2/3/2025,802001188,4,17149S2
2/3/2025,802001187,4,17149S2
2/3/2025,802001186,4,17149S2
2/3/2025,802001185,4,17149S2
2/3/2025,802001184,4,17149S2
2/3/2025,802001183,4,17149S2
2/3/2025,802001182,5,17149S2
2/3/2025,802001134,3,17149S2
2/3/2025,802001133,6,17149S2
2/3/2025,802001132,9,17149S2
2/3/2025,802001125,4,17149S2
2/3/2025,802001124,4,17149S2
2/3/2025,802001123,3,17149S2
2/3/2025,802001122,4,17149S2
2/3/2025,802001120,4,17149S2
2/3/2025,802001119,4,17149S2
2/3/2025,802001118,4,17149S2
2/3/2025,802001117,4,17149S2
2/3/2025,802001116,5,17149S2
2/3/2025,802001115,3,17149S2
2/3/2025,802001114,2,17149S2
2/3/2025,802001113,3,17149S2
2/3/2025,802001112,1,17149S2
2/3/2025,802001111,4,17149S2
2/3/2025,802001110,4,17149S2
2/3/2025,802001109,4,17149S2
2/3/2025,802001108,5,17149S2
2/3/2025,802001107,4,17149S2
2/3/2025,802001106,7,17149S2
2/3/2025,802001105,3,17149S2
2/3/2025,802001104,4,17149S2
2/3/2025,802001103,4,17149S2
2/3/2025,802001102,3,17149S2
2/3/2025,802001101,4,17149S2
2/3/2025,802001100,4,17149S2
2/3/2025,802001099,4,17149S2
2/3/2025,801001061,1,17149S2
2/3/2025,801001035,5,17149S2
2/3/2025,801001034,4,17149S2
2/3/2025,801001032,4,17149S2
2/3/2025,801000772,2,17149S2
2/3/2025,801000771,4,17149S2
2/3/2025,801000770,7,17149S2
2/3/2025,801000769,2,17149S2
2/3/2025,801000768,12,17149S2
2/3/2025,801000767,7,17149S2
2/3/2025,801000601,1,17149S2
2/3/2025,801000582,2,17149S2
2/3/2025,801000538,1,17149S2
2/3/2025,801000004,1,17149S2
2/3/2025,761000121,1,17149S2
2/3/2025,761000120,1,17149S2
2/3/2025,761000119,1,17149S2
2/3/2025,761000118,1,17149S2
2/3/2025,761000117,1,17149S2
2/3/2025,761000116,2,17149S2
2/3/2025,761000115,2,17149S2
2/3/2025,761000114,2,17149S2
2/3/2025,761000113,1,17149S2
2/3/2025,761000112,2,17149S2
2/3/2025,761000111,1,17149S2
2/3/2025,761000110,1,17149S2
2/3/2025,761000109,2,17149S2
2/3/2025,761000108,2,17149S2
2/3/2025,761000107,1,17149S2
2/3/2025,761000086,1,17149S2
2/3/2025,703000011,2,17149S2
2/3/2025,703000009,2,17149S2
2/3/2025,703000007,1,17149S2
2/3/2025,703000006,1,17149S2
2/3/2025,703000004,7,17149S2
2/3/2025,703000003,1,17149S2
2/3/2025,703000000,5,17149S2
2/3/2025,702001766,3,17149S2
2/3/2025,702001725,2,17149S2
2/3/2025,702001724,4,17149S2
2/3/2025,702001723,3,17149S2
2/3/2025,702001692,8,17149S2
2/3/2025,702001687,1,17149S2
2/3/2025,702001683,3,17149S2
2/3/2025,702001682,1,17149S2
2/3/2025,702001681,1,17149S2
2/3/2025,702001677,1,17149S2
2/3/2025,702001664,20,17149S2
2/3/2025,702001663,1,17149S2
2/3/2025,702001638,1,17149S2
2/3/2025,702001598,4,17149S2
2/3/2025,702001597,11,17149S2
2/3/2025,702001588,1,17149S2
2/3/2025,702001587,2,17149S2
2/3/2025,702001586,1,17149S2
2/3/2025,702001584,6,17149S2
2/3/2025,702001581,3,17149S2
2/3/2025,702001579,20,17149S2
2/3/2025,702001566,1,17149S2
2/3/2025,702001541,1,17149S2
2/3/2025,702001523,4,17149S2
2/3/2025,702001515,1,17149S2
2/3/2025,702001298,4,17149S2
2/3/2025,702001297,1,17149S2
2/3/2025,702001296,3,17149S2
2/3/2025,702001295,3,17149S2
2/3/2025,702001294,5,17149S2
2/3/2025,702001279,4,17149S2
2/3/2025,702001278,6,17149S2
2/3/2025,702001277,2,17149S2
2/3/2025,702001276,4,17149S2
2/3/2025,702001274,2,17149S2
2/3/2025,702001272,2,17149S2
2/3/2025,702001270,2,17149S2
2/3/2025,702001269,4,17149S2
2/3/2025,702001268,6,17149S2
2/3/2025,702001267,6,17149S2
2/3/2025,702001266,2,17149S2
2/3/2025,702001264,2,17149S2
2/3/2025,702001263,4,17149S2
2/3/2025,702001260,1,17149S2
2/3/2025,702001258,5,17149S2
2/3/2025,702001255,5,17149S2
2/3/2025,702001254,2,17149S2
2/3/2025,702001253,4,17149S2
2/3/2025,702001252,5,17149S2
2/3/2025,702001249,3,17149S2
2/3/2025,702001248,3,17149S2
2/3/2025,702001246,4,17149S2
2/3/2025,702001245,6,17149S2
2/3/2025,702001243,4,17149S2
2/3/2025,702001241,30,17149S2
2/3/2025,702001240,34,17149S2
2/3/2025,702001239,25,17149S2
2/3/2025,702001238,34,17149S2
2/3/2025,702001237,121,17149S2
2/3/2025,702001042,1,17149S2
2/3/2025,702001041,5,17149S2
2/3/2025,702001040,1,17149S2
2/3/2025,702001039,2,17149S2
2/3/2025,702001038,8,17149S2
2/3/2025,702001036,5,17149S2
2/3/2025,702001035,4,17149S2
2/3/2025,702001034,6,17149S2
2/3/2025,702001032,11,17149S2
2/3/2025,702001031,6,17149S2
2/3/2025,702001029,4,17149S2
2/3/2025,702001027,6,17149S2
2/3/2025,702001015,3,17149S2
2/3/2025,701000068,15,17149S2
2/3/2025,701000067,15,17149S2
2/3/2025,701000065,15,17149S2
2/3/2025,701000063,13,17149S2
2/3/2025,701000062,14,17149S2
2/3/2025,643000022,1,17149S2
2/3/2025,643000015,2,17149S2
2/3/2025,643000006,3,17149S2
2/3/2025,643000003,1,17149S2
2/3/2025,642005697,3,17149S2
2/3/2025,642005696,1,17149S2
2/3/2025,642005693,4,17149S2
2/3/2025,642005692,4,17149S2
2/3/2025,642005691,5,17149S2
2/3/2025,642005690,5,17149S2
2/3/2025,642005689,2,17149S2
2/3/2025,642005688,1,17149S2
2/3/2025,642005684,2,17149S2
2/3/2025,642005683,2,17149S2
2/3/2025,642005682,3,17149S2
2/3/2025,642005681,4,17149S2
2/3/2025,642005680,2,17149S2
2/3/2025,642005679,2,17149S2
2/3/2025,642005670,3,17149S2
2/3/2025,642005669,2,17149S2
2/3/2025,642005664,19,17149S2
2/3/2025,642005662,14,17149S2
2/3/2025,642005661,7,17149S2
2/3/2025,642005660,1,17149S2
2/3/2025,642005659,4,17149S2
2/3/2025,642005658,3,17149S2
2/3/2025,642005657,3,17149S2
2/3/2025,642005656,1,17149S2
2/3/2025,642005655,4,17149S2
2/3/2025,642005644,4,17149S2
2/3/2025,642005641,2,17149S2
2/3/2025,642005640,1,17149S2
2/3/2025,642005624,3,17149S2
2/3/2025,642005351,3,17149S2
2/3/2025,642005319,3,17149S2
2/3/2025,642005318,4,17149S2
2/3/2025,642005317,6,17149S2
2/3/2025,642005292,9,17149S2
2/3/2025,642005290,5,17149S2
2/3/2025,642005289,3,17149S2
2/3/2025,642005287,5,17149S2
2/3/2025,642005286,4,17149S2
2/3/2025,642005285,5,17149S2
2/3/2025,642005255,5,17149S2
2/3/2025,642005241,6,17149S2
2/3/2025,642005209,13,17149S2
2/3/2025,642005208,13,17149S2
2/3/2025,642005206,2,17149S2
2/3/2025,642005203,4,17149S2
2/3/2025,642005202,4,17149S2
2/3/2025,642005201,1,17149S2
2/3/2025,642005199,5,17149S2
2/3/2025,642005197,2,17149S2
2/3/2025,642005153,5,17149S2
2/3/2025,642005152,5,17149S2
2/3/2025,642005151,6,17149S2
2/3/2025,642005150,5,17149S2
2/3/2025,642005085,1,17149S2
2/3/2025,642005079,6,17149S2
2/3/2025,642005062,1,17149S2
2/3/2025,642005054,3,17149S2
2/3/2025,642005052,2,17149S2
2/3/2025,642005048,5,17149S2
2/3/2025,642004972,7,17149S2
2/3/2025,642004965,1,17149S2
2/3/2025,642004962,2,17149S2
2/3/2025,642004924,4,17149S2
2/3/2025,642004923,4,17149S2
2/3/2025,642004913,4,17149S2
2/3/2025,642004909,1,17149S2
2/3/2025,642004907,1,17149S2
2/3/2025,642004906,1,17149S2
2/3/2025,642001749,3,17149S2
2/3/2025,642001747,2,17149S2
2/3/2025,642001746,1,17149S2
2/3/2025,642001742,2,17149S2
2/3/2025,642001741,2,17149S2
2/3/2025,642001740,9,17149S2
2/3/2025,642001737,2,17149S2
2/3/2025,642001733,1,17149S2
2/3/2025,642001732,6,17149S2
2/3/2025,642001731,6,17149S2
2/3/2025,642001730,19,17149S2
2/3/2025,642001729,4,17149S2
2/3/2025,642001728,1,17149S2
2/3/2025,642001727,1,17149S2
2/3/2025,642001724,4,17149S2
2/3/2025,642001722,7,17149S2
2/3/2025,642001721,1,17149S2
2/3/2025,642001715,6,17149S2
2/3/2025,642001712,2,17149S2
2/3/2025,642001708,3,17149S2
2/3/2025,642001699,6,17149S2
2/3/2025,642001696,3,17149S2
2/3/2025,642001694,1,17149S2
2/3/2025,642001692,6,17149S2
2/3/2025,642001691,9,17149S2
2/3/2025,642001690,2,17149S2
2/3/2025,642001689,3,17149S2
2/3/2025,642001688,3,17149S2
2/3/2025,642001686,3,17149S2
2/3/2025,642001685,3,17149S2
2/3/2025,642001684,4,17149S2
2/3/2025,642001678,1,17149S2
2/3/2025,642001674,1,17149S2
2/3/2025,642001673,1,17149S2
2/3/2025,642001672,3,17149S2
2/3/2025,642001660,2,17149S2
2/3/2025,642001635,6,17149S2
2/3/2025,642001634,4,17149S2
2/3/2025,642001590,11,17149S2
2/3/2025,642001460,9,17149S2
2/3/2025,642001459,16,17149S2
2/3/2025,642001458,6,17149S2
2/3/2025,642001457,10,17149S2
2/3/2025,642001456,3,17149S2
2/3/2025,642001455,7,17149S2
2/3/2025,642001454,12,17149S2
2/3/2025,642001453,12,17149S2
2/3/2025,642001452,11,17149S2
2/3/2025,642001451,8,17149S2
2/3/2025,642001450,3,17149S2
2/3/2025,642001449,12,17149S2
2/3/2025,642001448,11,17149S2
2/3/2025,642001447,10,17149S2
2/3/2025,642000792,4,17149S2
2/3/2025,642000791,3,17149S2
2/3/2025,642000790,15,17149S2
2/3/2025,642000789,5,17149S2
2/3/2025,642000788,3,17149S2
2/3/2025,642000787,5,17149S2
2/3/2025,642000786,5,17149S2
2/3/2025,642000784,4,17149S2
2/3/2025,642000783,3,17149S2
2/3/2025,642000782,1,17149S2
2/3/2025,642000781,5,17149S2
2/3/2025,642000780,2,17149S2
2/3/2025,642000779,4,17149S2
2/3/2025,642000778,4,17149S2
2/3/2025,642000777,5,17149S2
2/3/2025,642000776,3,17149S2
2/3/2025,642000775,9,17149S2
2/3/2025,642000772,1,17149S2
2/3/2025,642000771,1,17149S2
2/3/2025,642000770,3,17149S2
2/3/2025,642000769,5,17149S2
2/3/2025,642000768,1,17149S2
2/3/2025,642000767,2,17149S2
2/3/2025,642000766,1,17149S2
2/3/2025,642000765,1,17149S2
2/3/2025,642000764,1,17149S2
2/3/2025,642000762,1,17149S2
2/3/2025,642000761,3,17149S2
2/3/2025,642000760,1,17149S2
2/3/2025,642000759,1,17149S2
2/3/2025,642000758,3,17149S2
2/3/2025,642000757,2,17149S2
2/3/2025,642000756,1,17149S2
2/3/2025,642000755,3,17149S2
2/3/2025,642000754,1,17149S2
2/3/2025,642000753,2,17149S2
2/3/2025,642000752,3,17149S2
2/3/2025,642000751,1,17149S2
2/3/2025,642000750,2,17149S2
2/3/2025,642000747,1,17149S2
2/3/2025,642000746,2,17149S2
2/3/2025,642000745,1,17149S2
2/3/2025,642000744,1,17149S2
2/3/2025,642000743,1,17149S2
2/3/2025,642000742,1,17149S2
2/3/2025,642000741,1,17149S2
2/3/2025,642000738,1,17149S2
2/3/2025,642000736,1,17149S2
2/3/2025,642000735,2,17149S2
2/3/2025,642000734,2,17149S2
2/3/2025,642000733,1,17149S2
2/3/2025,642000732,1,17149S2
2/3/2025,642000730,1,17149S2
2/3/2025,642000729,1,17149S2
2/3/2025,642000728,1,17149S2
2/3/2025,642000727,1,17149S2
2/3/2025,642000726,2,17149S2
2/3/2025,642000725,1,17149S2
2/3/2025,642000724,1,17149S2
2/3/2025,642000723,1,17149S2
2/3/2025,641000269,3,17149S2
2/3/2025,641000268,3,17149S2
2/3/2025,641000267,4,17149S2
2/3/2025,641000266,1,17149S2
2/3/2025,641000265,3,17149S2
2/3/2025,641000264,1,17149S2
2/3/2025,641000261,2,17149S2
2/3/2025,641000260,1,17149S2
2/3/2025,641000258,1,17149S2
2/3/2025,641000256,1,17149S2
2/3/2025,641000255,5,17149S2
2/3/2025,641000254,1,17149S2
2/3/2025,641000249,4,17149S2
2/3/2025,641000247,1,17149S2
2/3/2025,641000246,6,17149S2
2/3/2025,641000245,3,17149S2
2/3/2025,641000230,2,17149S2
2/3/2025,641000016,3,17149S2
2/3/2025,641000015,2,17149S2
2/3/2025,641000014,6,17149S2
2/3/2025,641000013,2,17149S2
2/3/2025,641000012,3,17149S2
2/3/2025,641000004,4,17149S2
2/3/2025,641000003,3,17149S2
2/3/2025,641000002,2,17149S2
2/3/2025,602000420,7,17149S2
2/3/2025,602000419,5,17149S2
2/3/2025,602000418,4,17149S2
2/3/2025,602000417,2,17149S2
2/3/2025,602000416,4,17149S2
2/3/2025,602000415,4,17149S2
2/3/2025,602000414,3,17149S2
2/3/2025,602000413,3,17149S2
2/3/2025,602000412,2,17149S2
2/3/2025,602000411,4,17149S2
2/3/2025,602000410,4,17149S2
2/3/2025,602000409,2,17149S2
2/3/2025,602000408,5,17149S2
2/3/2025,602000407,2,17149S2
2/3/2025,602000406,5,17149S2
2/3/2025,602000405,3,17149S2
2/3/2025,602000404,5,17149S2
2/3/2025,602000403,4,17149S2
2/3/2025,602000400,2,17149S2
2/3/2025,602000399,1,17149S2
2/3/2025,602000397,1,17149S2
2/3/2025,602000395,1,17149S2
2/3/2025,602000394,2,17149S2
2/3/2025,602000393,1,17149S2
2/3/2025,602000392,1,17149S2
2/3/2025,602000203,2,17149S2
2/3/2025,602000202,2,17149S2
2/3/2025,602000201,1,17149S2
2/3/2025,602000199,1,17149S2
2/3/2025,602000197,1,17149S2
2/3/2025,602000196,1,17149S2
2/3/2025,602000188,2,17149S2
2/3/2025,602000185,1,17149S2
2/3/2025,602000184,2,17149S2
2/3/2025,602000183,1,17149S2
2/3/2025,602000182,2,17149S2
2/3/2025,602000178,1,17149S2
2/3/2025,602000177,1,17149S2
2/3/2025,602000175,2,17149S2
2/3/2025,602000172,1,17149S2
2/3/2025,602000171,3,17149S2
2/3/2025,601000255,2,17149S2
2/3/2025,601000254,2,17149S2
2/3/2025,601000248,5,17149S2
2/3/2025,582000024,19,17149S2
2/3/2025,582000022,9,17149S2
2/3/2025,561000335,8,17149S2
2/3/2025,561000334,5,17149S2
2/3/2025,561000332,3,17149S2
2/3/2025,561000331,6,17149S2
2/3/2025,561000330,8,17149S2
2/3/2025,561000328,1,17149S2
2/3/2025,561000327,8,17149S2
2/3/2025,561000326,14,17149S2
2/3/2025,561000325,4,17149S2
2/3/2025,561000322,1,17149S2
2/3/2025,561000320,6,17149S2
2/3/2025,561000318,7,17149S2
2/3/2025,561000317,8,17149S2
2/3/2025,561000316,7,17149S2
2/3/2025,561000315,8,17149S2
2/3/2025,561000314,1,17149S2
2/3/2025,561000313,9,17149S2
2/3/2025,561000312,6,17149S2
2/3/2025,561000311,10,17149S2
2/3/2025,561000309,5,17149S2
2/3/2025,561000308,9,17149S2
2/3/2025,561000307,7,17149S2
2/3/2025,561000303,2,17149S2
2/3/2025,561000302,5,17149S2
2/3/2025,561000300,2,17149S2
2/3/2025,561000297,1,17149S2
2/3/2025,561000040,50,17149S2
2/3/2025,561000031,50,17149S2
2/3/2025,561000024,100,17149S2
2/3/2025,561000021,90,17149S2
2/3/2025,561000020,98,17149S2
2/3/2025,561000019,79,17149S2
2/3/2025,561000018,91,17149S2
2/3/2025,561000016,63,17149S2
2/3/2025,561000013,10,17149S2
2/3/2025,561000012,346,17149S2
2/3/2025,561000011,338,17149S2
2/3/2025,561000006,199,17149S2
2/3/2025,561000005,28,17149S2
2/3/2025,561000004,17,17149S2
2/3/2025,561000002,14,17149S2
2/3/2025,561000001,5,17149S2
2/3/2025,561000000,1,17149S2
2/3/2025,502000158,3,17149S2
2/3/2025,502000157,4,17149S2
2/3/2025,502000155,2,17149S2
2/3/2025,502000154,1,17149S2
2/3/2025,502000153,2,17149S2
2/3/2025,502000150,4,17149S2
2/3/2025,502000149,4,17149S2
2/3/2025,502000148,4,17149S2
2/3/2025,502000147,4,17149S2
2/3/2025,502000146,2,17149S2
2/3/2025,502000145,3,17149S2
2/3/2025,502000144,4,17149S2
2/3/2025,502000143,4,17149S2
2/3/2025,502000142,4,17149S2
2/3/2025,502000141,3,17149S2
2/3/2025,502000140,4,17149S2
2/3/2025,502000139,4,17149S2
2/3/2025,502000138,4,17149S2
2/3/2025,502000137,7,17149S2
2/3/2025,502000136,4,17149S2
2/3/2025,501001138,2,17149S2
2/3/2025,501001137,2,17149S2
2/3/2025,501001107,3,17149S2
2/3/2025,501001103,4,17149S2
2/3/2025,501001099,6,17149S2
2/3/2025,501001095,6,17149S2
2/3/2025,501001093,4,17149S2
2/3/2025,501001080,1,17149S2
2/3/2025,501001077,1,17149S2
2/3/2025,501001074,3,17149S2
2/3/2025,501001073,2,17149S2
2/3/2025,501001071,2,17149S2
2/3/2025,501001069,2,17149S2
2/3/2025,501001015,3,17149S2
2/3/2025,501000997,5,17149S2
2/3/2025,501000991,2,17149S2
2/3/2025,501000985,4,17149S2
2/3/2025,501000984,4,17149S2
2/3/2025,501000979,2,17149S2
2/3/2025,501000969,6,17149S2
2/3/2025,501000967,5,17149S2
2/3/2025,501000928,1,17149S2
2/3/2025,501000925,3,17149S2
2/3/2025,501000908,1,17149S2
2/3/2025,501000907,1,17149S2
2/3/2025,501000906,2,17149S2
2/3/2025,501000849,2,17149S2
2/3/2025,501000848,3,17149S2
2/3/2025,501000846,5,17149S2
2/3/2025,501000845,6,17149S2
2/3/2025,501000844,6,17149S2
2/3/2025,501000843,2,17149S2
2/3/2025,501000842,3,17149S2
2/3/2025,501000840,6,17149S2
2/3/2025,501000839,3,17149S2
2/3/2025,501000838,4,17149S2
2/3/2025,501000837,3,17149S2
2/3/2025,501000836,2,17149S2
2/3/2025,501000835,2,17149S2
2/3/2025,501000834,2,17149S2
2/3/2025,501000817,1,17149S2
2/3/2025,501000816,1,17149S2
2/3/2025,501000805,2,17149S2
2/3/2025,501000803,2,17149S2
2/3/2025,501000786,1,17149S2
2/3/2025,501000783,1,17149S2
2/3/2025,501000772,2,17149S2
2/3/2025,501000769,6,17149S2
2/3/2025,501000763,1,17149S2
2/3/2025,501000762,5,17149S2
2/3/2025,501000761,2,17149S2
2/3/2025,501000760,1,17149S2
2/3/2025,501000759,2,17149S2
2/3/2025,501000758,3,17149S2
2/3/2025,501000756,2,17149S2
2/3/2025,501000755,3,17149S2
2/3/2025,501000753,6,17149S2
2/3/2025,501000717,54,17149S2
2/3/2025,501000716,1,17149S2
2/3/2025,501000712,2,17149S2
2/3/2025,501000691,11,17149S2
2/3/2025,501000690,11,17149S2
2/3/2025,501000683,1,17149S2
2/3/2025,501000564,20,17149S2
2/3/2025,501000561,50,17149S2
2/3/2025,501000560,50,17149S2
2/3/2025,501000557,50,17149S2
2/3/2025,501000288,3,17149S2
2/3/2025,501000287,17,17149S2
2/3/2025,501000279,8,17149S2
2/3/2025,501000272,1,17149S2
2/3/2025,501000271,2,17149S2
2/3/2025,501000268,9,17149S2
2/3/2025,501000267,9,17149S2
2/3/2025,501000262,1,17149S2
2/3/2025,501000261,1,17149S2
2/3/2025,501000256,1,17149S2
2/3/2025,501000255,11,17149S2
2/3/2025,501000254,8,17149S2
2/3/2025,501000252,1,17149S2
2/3/2025,501000251,3,17149S2
2/3/2025,501000249,7,17149S2
2/3/2025,501000248,7,17149S2
2/3/2025,501000246,8,17149S2
2/3/2025,501000245,7,17149S2
2/3/2025,501000238,8,17149S2
2/3/2025,501000237,8,17149S2
2/3/2025,501000236,3,17149S2
2/3/2025,501000210,1,17149S2
2/3/2025,501000209,1,17149S2
2/3/2025,501000208,1,17149S2
2/3/2025,501000053,1,17149S2
2/3/2025,501000045,3,17149S2
2/3/2025,501000019,1,17149S2
2/3/2025,501000018,2,17149S2
2/3/2025,501000014,2,17149S2
2/3/2025,462000001,2,17149S2
2/3/2025,461000017,8,17149S2
2/3/2025,401000953,8,17149S2
2/3/2025,401000952,6,17149S2
2/3/2025,401000951,8,17149S2
2/3/2025,401000950,8,17149S2
2/3/2025,401000852,2,17149S2
2/3/2025,401000837,5,17149S2
2/3/2025,401000836,1,17149S2
2/3/2025,401000803,1,17149S2
2/3/2025,401000802,36,17149S2
2/3/2025,401000801,6,17149S2
2/3/2025,401000800,5,17149S2
2/3/2025,401000799,5,17149S2
2/3/2025,401000798,6,17149S2
2/3/2025,401000797,3,17149S2
2/3/2025,401000796,5,17149S2
2/3/2025,401000792,6,17149S2
2/3/2025,401000791,6,17149S2
2/3/2025,401000790,6,17149S2
2/3/2025,401000789,6,17149S2
2/3/2025,401000788,6,17149S2
2/3/2025,401000787,16,17149S2
2/3/2025,401000782,7,17149S2
2/3/2025,401000779,6,17149S2
2/3/2025,401000778,4,17149S2
2/3/2025,401000776,2,17149S2
2/3/2025,401000775,1,17149S2
2/3/2025,401000772,5,17149S2
2/3/2025,401000771,8,17149S2
2/3/2025,401000770,7,17149S2
2/3/2025,401000768,1,17149S2
2/3/2025,401000766,4,17149S2
2/3/2025,401000765,3,17149S2
2/3/2025,401000763,5,17149S2
2/3/2025,401000762,5,17149S2
2/3/2025,401000761,6,17149S2
2/3/2025,401000760,5,17149S2
2/3/2025,401000759,7,17149S2
2/3/2025,401000758,10,17149S2
2/3/2025,401000757,18,17149S2
2/3/2025,401000756,5,17149S2
2/3/2025,401000755,23,17149S2
2/3/2025,401000754,30,17149S2
2/3/2025,401000752,15,17149S2
2/3/2025,401000751,2,17149S2
2/3/2025,401000750,2,17149S2
2/3/2025,401000749,2,17149S2
2/3/2025,401000748,1,17149S2
2/3/2025,401000747,3,17149S2
2/3/2025,401000746,5,17149S2
2/3/2025,401000745,12,17149S2
2/3/2025,401000744,4,17149S2
2/3/2025,401000742,3,17149S2
2/3/2025,401000741,9,17149S2
2/3/2025,401000739,5,17149S2
2/3/2025,401000737,10,17149S2
2/3/2025,401000734,4,17149S2
2/3/2025,401000727,3,17149S2
2/3/2025,401000726,6,17149S2
2/3/2025,401000725,3,17149S2
2/3/2025,401000724,6,17149S2
2/3/2025,401000723,4,17149S2
2/3/2025,401000722,4,17149S2
2/3/2025,401000721,4,17149S2
2/3/2025,401000720,4,17149S2
2/3/2025,401000719,4,17149S2
2/3/2025,401000718,4,17149S2
2/3/2025,401000717,4,17149S2
2/3/2025,401000715,6,17149S2
2/3/2025,401000711,5,17149S2
2/3/2025,401000710,2,17149S2
2/3/2025,401000709,8,17149S2
2/3/2025,401000708,2,17149S2
2/3/2025,401000705,2,17149S2
2/3/2025,401000704,2,17149S2
2/3/2025,401000703,2,17149S2
2/3/2025,401000702,2,17149S2
2/3/2025,401000701,8,17149S2
2/3/2025,401000698,1,17149S2
2/3/2025,401000697,2,17149S2
2/3/2025,401000696,2,17149S2
2/3/2025,401000693,7,17149S2
2/3/2025,401000692,2,17149S2
2/3/2025,401000691,3,17149S2
2/3/2025,401000690,2,17149S2
2/3/2025,401000688,8,17149S2
2/3/2025,401000687,5,17149S2
2/3/2025,401000686,5,17149S2
2/3/2025,401000683,10,17149S2
2/3/2025,401000682,6,17149S2
2/3/2025,401000680,2,17149S2
2/3/2025,401000679,8,17149S2
2/3/2025,401000678,2,17149S2
2/3/2025,401000677,8,17149S2
2/3/2025,401000676,8,17149S2
2/3/2025,401000675,2,17149S2
2/3/2025,401000673,7,17149S2
2/3/2025,401000672,1,17149S2
2/3/2025,401000671,8,17149S2
2/3/2025,401000670,9,17149S2
2/3/2025,401000669,2,17149S2
2/3/2025,401000664,2,17149S2
2/3/2025,401000663,2,17149S2
2/3/2025,401000662,2,17149S2
2/3/2025,401000657,8,17149S2
2/3/2025,401000656,2,17149S2
2/3/2025,401000655,2,17149S2
2/3/2025,401000654,2,17149S2
2/3/2025,401000648,1,17149S2
2/3/2025,401000647,2,17149S2
2/3/2025,401000646,2,17149S2
