sku,date,total_sold_qty
Product 1575,1/26/2026,1
Product 1180,1/26/2026,1
Product 768,1/26/2026,1
Product 1576,1/26/2026,1
Product 1577,1/26/2026,1
Product 1578,1/26/2026,1
Product 1579,1/26/2026,1
Product 401,1/26/2026,1
Product 1580,1/26/2026,4
Product 1581,1/26/2026,1
Product 1582,1/26/2026,2
Product 1583,1/26/2026,1
Product 829,1/26/2026,1
Product 433,1/26/2026,2
Product 420,1/26/2026,1
Product 1584,1/26/2026,1
Product 585,1/26/2026,1
Product 1585,1/26/2026,1
Product 1586,1/26/2026,1
Product 447,1/26/2026,1
Product 1587,1/26/2026,1
Product 508,1/26/2026,1
Product 1588,1/26/2026,1
Product 1589,1/26/2026,1
Product 509,1/26/2026,1
Product 1590,1/26/2026,1
Product 1591,1/26/2026,1
Product 1592,1/26/2026,1
Product 1593,1/26/2026,1
Product 1503,1/26/2026,1
Product 1594,1/26/2026,1
Product 1595,1/26/2026,1
Product 236,1/26/2026,1
Product 1596,1/26/2026,1
Product 1597,1/26/2026,1
Product 1598,1/26/2026,1
Product 1599,1/26/2026,2
Product 1600,1/26/2026,5
Product 1601,1/25/2026,1
Product 1602,1/25/2026,1
Product 522,1/25/2026,1
Product 585,1/25/2026,1
Product 1603,1/25/2026,1
Product 1604,1/25/2026,1
Product 986,1/25/2026,1
Product 1605,1/25/2026,1
Product 1420,1/25/2026,1
Product 1009,1/25/2026,1
Product 1358,1/25/2026,1
Product 1606,1/25/2026,1
Product 1221,1/25/2026,1
Product 1607,1/25/2026,1
Product 1608,1/25/2026,1
Product 1609,1/25/2026,1
Product 1610,1/25/2026,2
Product 1611,1/25/2026,1
Product 1612,1/25/2026,1
Product 1013,1/25/2026,1
Product 137,1/25/2026,1
Product 46,1/25/2026,1
Product 1613,1/25/2026,1
Product 1614,1/25/2026,1
Product 1615,1/25/2026,1
Product 731,1/25/2026,1
Product 1616,1/25/2026,1
Product 1617,1/25/2026,1
Product 1618,1/25/2026,1
Product 1619,1/25/2026,1
Product 1620,1/25/2026,1
Product 1621,1/25/2026,1
Product 852,1/25/2026,1
Product 442,1/25/2026,1
Product 107,1/25/2026,1
Product 1622,1/25/2026,1
Product 1623,1/25/2026,1
Product 1060,1/25/2026,1
Product 1239,1/25/2026,1
Product 354,1/25/2026,1
Product 1241,1/25/2026,2
Product 1624,1/25/2026,1
Product 1625,1/25/2026,1
Product 1626,1/25/2026,1
Product 1627,1/25/2026,1
Product 1628,1/25/2026,1
Product 1031,1/25/2026,1
Product 520,1/25/2026,1
Product 1629,1/25/2026,1
Product 1303,1/25/2026,1
Product 421,1/25/2026,1
Product 446,1/25/2026,8
Product 1630,1/25/2026,1
Product 1631,1/25/2026,2
Product 1632,1/25/2026,1
Product 1633,1/25/2026,0
Product 1438,1/25/2026,1
Product 559,1/25/2026,1
Product 1634,1/25/2026,2
Product 1635,1/25/2026,2
Product 1,1/25/2026,2
Product 1636,1/25/2026,1
Product 1637,1/25/2026,1
Product 1638,1/25/2026,1
Product 3,1/25/2026,2
Product 1639,1/25/2026,1
Product 1474,1/25/2026,1
Product 1640,1/25/2026,1
Product 1641,1/25/2026,1
Product 1642,1/25/2026,1
Product 1643,1/25/2026,1
Product 1644,1/25/2026,2
Product 1645,1/25/2026,1
Product 1646,1/25/2026,1
Product 8,1/25/2026,2
Product 1647,1/25/2026,1
Product 86,1/25/2026,1
Product 1648,1/25/2026,1
Product 1649,1/25/2026,1
Product 1650,1/25/2026,2
Product 1651,1/25/2026,1
Product 1652,1/25/2026,1
Product 1653,1/25/2026,1
Product 1147,1/25/2026,1
Product 1654,1/25/2026,1
Product 401,1/25/2026,1
Product 1177,1/25/2026,1
Product 1655,1/25/2026,1
Product 1656,1/25/2026,1
Product 1657,1/25/2026,1
Product 1658,1/25/2026,1
Product 1592,1/25/2026,1
Product 745,1/25/2026,1
Product 1659,1/25/2026,2
Product 144,1/25/2026,1
Product 116,1/25/2026,1
Product 1660,1/25/2026,1
Product 1134,1/25/2026,1
Product 882,1/25/2026,1
Product 1661,1/25/2026,1
Product 1662,1/25/2026,1
Product 1663,1/25/2026,2
Product 1664,1/25/2026,3
Product 170,1/25/2026,1
Product 69,1/25/2026,1
Product 1665,1/25/2026,1
Product 719,1/25/2026,1
Product 1666,1/25/2026,1
Product 1667,1/25/2026,1
Product 1244,1/25/2026,1
Product 1622,1/25/2026,1
Product 1668,1/25/2026,1
Product 1669,1/25/2026,2
Product 1670,1/25/2026,1
Product 1671,1/25/2026,2
Product 533,1/25/2026,1
Product 1077,1/25/2026,1
Product 1357,1/25/2026,1
Product 1672,1/25/2026,1
Product 1637,1/25/2026,1
Product 1673,1/25/2026,1
Product 171,1/25/2026,1
Product 124,1/25/2026,2
Product 1674,1/25/2026,1
Product 1675,1/25/2026,1
Product 411,1/25/2026,1
Product 1127,1/25/2026,1
Product 1676,1/25/2026,1
Product 1677,1/25/2026,1
Product 350,1/25/2026,1
Product 1678,1/25/2026,1
Product 784,1/25/2026,1
Product 920,1/25/2026,1
Product 1679,1/25/2026,1
Product 1133,1/25/2026,1
Product 1680,1/25/2026,1
Product 1681,1/25/2026,1
Product 1682,1/25/2026,1
Product 1683,1/25/2026,1
Product 797,1/25/2026,2
Product 1684,1/25/2026,1
Product 1685,1/25/2026,1
Product 1065,1/25/2026,1
Product 1686,1/25/2026,1
Product 1687,1/25/2026,1
Product 1688,1/25/2026,1
Product 1689,1/25/2026,2
Product 1690,1/25/2026,1
Product 1691,1/25/2026,1
Product 1692,1/25/2026,1
Product 1693,1/25/2026,1
Product 1100,1/25/2026,1
Product 1694,1/25/2026,1
Product 1695,1/25/2026,1
Product 1696,1/25/2026,1
Product 1697,1/25/2026,1
Product 730,1/25/2026,1
Product 205,1/25/2026,1
Product 756,1/25/2026,1
Product 1698,1/25/2026,1
Product 1699,1/25/2026,1
Product 1700,1/25/2026,1
Product 1701,1/25/2026,1
Product 1702,1/25/2026,1
Product 1703,1/25/2026,1
Product 1704,1/25/2026,1
Product 1705,1/25/2026,1
Product 1706,1/25/2026,1
Product 1068,1/25/2026,1
Product 1707,1/25/2026,1
Product 8,1/25/2026,2
Product 1708,1/25/2026,1
Product 955,1/25/2026,1
Product 335,1/25/2026,1
Product 1709,1/25/2026,1
Product 1300,1/25/2026,1
Product 1710,1/25/2026,1
Product 1711,1/25/2026,1
Product 1280,1/25/2026,1
Product 1712,1/25/2026,1
Product 1713,1/25/2026,1
Product 1125,1/25/2026,1
Product 1714,1/25/2026,1
Product 1715,1/25/2026,1
Product 1716,1/25/2026,1
Product 1717,1/25/2026,1
Product 1718,1/25/2026,2
Product 1254,1/25/2026,1
Product 1719,1/25/2026,1
Product 1720,1/25/2026,1
Product 1721,1/25/2026,2
Product 1722,1/25/2026,1
Product 1723,1/25/2026,6
Product 1724,1/25/2026,1
Product 1725,1/25/2026,1
Product 1112,1/25/2026,2
Product 1049,1/25/2026,1
Product 1726,1/25/2026,1
Product 1727,1/25/2026,2
Product 1728,1/25/2026,1
Product 213,1/25/2026,1
Product 1729,1/25/2026,1
Product 811,1/25/2026,1
Product 1730,1/25/2026,1
Product 382,1/25/2026,1
Product 137,1/25/2026,1
Product 176,1/25/2026,1
Product 4,1/25/2026,1
Product 1731,1/25/2026,1
Product 1732,1/25/2026,1
Product 1733,1/25/2026,1
Product 665,1/25/2026,1
Product 137,1/25/2026,5
Product 1734,1/25/2026,1
Product 292,1/25/2026,1
Product 1735,1/25/2026,1
Product 1736,1/25/2026,1
Product 201,1/25/2026,1
Product 931,1/25/2026,1
Product 1737,1/25/2026,1
Product 1738,1/25/2026,1
Product 1739,1/25/2026,1
Product 8,1/25/2026,2
Product 871,1/25/2026,1
Product 1740,1/25/2026,2
Product 286,1/25/2026,2
Product 1741,1/25/2026,1
Product 1742,1/25/2026,1
Product 1743,1/25/2026,2
Product 260,1/25/2026,1
Product 1744,1/25/2026,1
Product 1745,1/25/2026,1
Product 1746,1/25/2026,1
Product 1747,1/25/2026,2
Product 1405,1/25/2026,1
Product 1748,1/25/2026,1
Product 1288,1/25/2026,2
Product 1749,1/25/2026,3
Product 841,1/25/2026,2
Product 1074,1/25/2026,2
Product 1750,1/25/2026,1
Product 647,1/25/2026,1
Product 1422,1/25/2026,1
Product 1751,1/25/2026,1
Product 1404,1/25/2026,1
Product 1099,1/25/2026,1
Product 648,1/25/2026,2
Product 735,1/25/2026,1
Product 1752,1/25/2026,1
Product 1753,1/25/2026,1
Product 641,1/25/2026,1
Product 1754,1/25/2026,1
Product 6,1/25/2026,2
Product 1755,1/25/2026,1
Product 1756,1/25/2026,1
Product 1757,1/25/2026,1
Product 857,1/25/2026,1
Product 1731,1/25/2026,1
Product 1758,1/25/2026,1
Product 1759,1/25/2026,1
Product 1760,1/25/2026,1
Product 1761,1/25/2026,1
Product 1762,1/25/2026,2
Product 1763,1/25/2026,2
Product 437,1/25/2026,1
Product 41,1/25/2026,1
Product 1764,1/25/2026,1
Product 1068,1/25/2026,1
Product 1765,1/25/2026,1
Product 620,1/25/2026,1
Product 1766,1/25/2026,1
Product 1767,1/25/2026,1
Product 1768,1/25/2026,1
Product 1769,1/25/2026,1
Product 1770,1/25/2026,1
Product 851,1/25/2026,1
Product 1771,1/25/2026,1
Product 443,1/25/2026,1
Product 1772,1/25/2026,1
Product 1773,1/25/2026,1
Product 1240,1/25/2026,1
Product 1774,1/25/2026,1
Product 1775,1/25/2026,1
Product 1776,1/25/2026,1
Product 1725,1/25/2026,1
Product 1777,1/25/2026,1
Product 1778,1/25/2026,1
Product 1585,1/25/2026,1
Product 1049,1/25/2026,3
Product 236,1/25/2026,2
Product 137,1/25/2026,5
Product 1264,1/25/2026,1
Product 843,1/25/2026,1
Product 1779,1/25/2026,1
Product 205,1/25/2026,3
Product 788,1/25/2026,1
Product 1276,1/25/2026,1
Product 1341,1/25/2026,2
Product 841,1/25/2026,1
Product 1780,1/25/2026,1
Product 1781,1/25/2026,1
Product 414,1/25/2026,1
Product 609,1/25/2026,1
Product 1782,1/25/2026,1
Product 1783,1/25/2026,1
Product 210,1/25/2026,1
Product 1784,1/25/2026,1
Product 1367,1/25/2026,3
Product 1785,1/25/2026,1
Product 1393,1/25/2026,1
Product 1786,1/25/2026,1
Product 1787,1/25/2026,1
Product 1788,1/25/2026,1
Product 1789,1/25/2026,1
Product 1790,1/25/2026,1
Product 1791,1/25/2026,1
Product 1505,1/25/2026,1
Product 8,1/25/2026,8
Product 1649,1/25/2026,1
Product 100,1/25/2026,1
Product 1792,1/25/2026,1
Product 1793,1/25/2026,1
Product 1794,1/25/2026,1
Product 1795,1/25/2026,1
Product 1493,1/25/2026,1
Product 1796,1/25/2026,2
Product 1468,1/25/2026,2
Product 1797,1/25/2026,1
Product 943,1/25/2026,1
Product 1798,1/25/2026,2
Product 1799,1/25/2026,1
Product 1800,1/25/2026,1
Product 266,1/25/2026,1
Product 124,1/25/2026,2
Product 1801,1/25/2026,1
Product 1802,1/25/2026,1
Product 921,1/25/2026,1
Product 1803,1/25/2026,1
Product 1804,1/25/2026,1
Product 1805,1/25/2026,1
Product 1806,1/25/2026,1
Product 120,1/25/2026,2
Product 302,1/25/2026,1
Product 1807,1/25/2026,1
Product 1129,1/25/2026,3
Product 1808,1/25/2026,1
Product 1058,1/25/2026,1
Product 851,1/25/2026,1
Product 1809,1/25/2026,1
Product 1344,1/25/2026,1
Product 1810,1/25/2026,1
Product 1811,1/25/2026,1
Product 1812,1/25/2026,2
Product 1813,1/25/2026,1
Product 1307,1/25/2026,1
Product 1562,1/25/2026,1
Product 112,1/25/2026,1
Product 113,1/25/2026,3
Product 1666,1/25/2026,1
Product 1814,1/25/2026,1
Product 1815,1/25/2026,1
Product 1202,1/25/2026,2
Product 1816,1/25/2026,1
Product 1817,1/25/2026,2
Product 1818,1/25/2026,1
Product 70,1/25/2026,1
Product 659,1/25/2026,1
Product 301,1/25/2026,1
Product 864,1/25/2026,1
Product 1819,1/25/2026,1
Product 1820,1/25/2026,1
Product 1821,1/25/2026,2
Product 1822,1/25/2026,1
Product 1823,1/25/2026,1
Product 1673,1/25/2026,1
Product 1824,1/25/2026,1
Product 1825,1/25/2026,1
Product 1826,1/25/2026,2
Product 592,1/25/2026,1
Product 388,1/25/2026,1
Product 601,1/25/2026,1
Product 1827,1/25/2026,1
Product 1828,1/25/2026,1
Product 1829,1/25/2026,1
Product 793,1/25/2026,1
Product 761,1/25/2026,1
Product 1830,1/25/2026,1
Product 1474,1/25/2026,1
Product 794,1/25/2026,1
Product 1831,1/25/2026,1
Product 1560,1/25/2026,1
Product 1832,1/25/2026,1
Product 544,1/25/2026,1
Product 157,1/25/2026,1
Product 399,1/25/2026,2
Product 1833,1/25/2026,1
Product 1834,1/25/2026,1
Product 79,1/25/2026,1
Product 1835,1/25/2026,1
Product 518,1/25/2026,1
Product 449,1/25/2026,3
Product 1065,1/25/2026,1
Product 1603,1/25/2026,2
Product 61,1/25/2026,1
Product 385,1/25/2026,1
Product 646,1/25/2026,1
Product 1836,1/25/2026,1
Product 1291,1/25/2026,1
Product 1837,1/25/2026,1
Product 1838,1/25/2026,1
Product 446,1/25/2026,1
Product 1839,1/25/2026,1
Product 719,1/25/2026,1
Product 1747,1/25/2026,1
Product 1840,1/25/2026,1
Product 1841,1/25/2026,1
Product 1592,1/25/2026,1
Product 766,1/25/2026,2
Product 1842,1/25/2026,1
Product 1843,1/25/2026,1
Product 612,1/25/2026,1
Product 613,1/25/2026,1
Product 1724,1/25/2026,1
Product 35,1/25/2026,1
Product 1844,1/25/2026,1
Product 1590,1/25/2026,1
Product 114,1/25/2026,4
Product 1845,1/25/2026,1
Product 969,1/25/2026,1
Product 1846,1/25/2026,2
Product 1398,1/25/2026,1
Product 1847,1/25/2026,1
Product 1848,1/25/2026,1
Product 1849,1/25/2026,1
Product 663,1/25/2026,1
Product 1533,1/25/2026,1
Product 1850,1/25/2026,1
Product 1851,1/25/2026,1
Product 415,1/25/2026,1
Product 1388,1/25/2026,2
Product 381,1/25/2026,2
Product 1609,1/25/2026,2
Product 1852,1/25/2026,1
Product 1853,1/25/2026,1
Product 787,1/25/2026,1
Product 1242,1/25/2026,2
Product 1854,1/25/2026,1
Product 1855,1/25/2026,1
Product 1856,1/25/2026,2
Product 1857,1/25/2026,1
Product 536,1/25/2026,1
Product 1419,1/25/2026,2
Product 260,1/25/2026,1
Product 1858,1/25/2026,1
Product 1859,1/25/2026,1
Product 588,1/25/2026,2
Product 1860,1/25/2026,1
Product 347,1/25/2026,2
Product 1861,1/25/2026,3
Product 68,1/25/2026,1
Product 1862,1/25/2026,1
Product 1863,1/25/2026,1
Product 1864,1/25/2026,1
Product 308,1/25/2026,1
Product 1041,1/25/2026,1
Product 1865,1/25/2026,1
Product 1866,1/25/2026,1
Product 1867,1/25/2026,6
Product 321,1/25/2026,1
Product 1868,1/25/2026,1
Product 1869,1/25/2026,1
Product 693,1/25/2026,1
Product 1870,1/25/2026,2
Product 1871,1/25/2026,1
Product 1872,1/25/2026,1
Product 405,1/25/2026,1
Product 1640,1/25/2026,1
Product 171,1/25/2026,1
Product 116,1/25/2026,3
Product 435,1/25/2026,1
Product 971,1/25/2026,3
Product 1465,1/25/2026,1
Product 730,1/25/2026,1
Product 1152,1/25/2026,1
Product 1873,1/25/2026,1
Product 1874,1/25/2026,1
Product 1875,1/25/2026,1
Product 1876,1/25/2026,1
Product 1877,1/25/2026,2
Product 1878,1/25/2026,2
Product 958,1/25/2026,3
Product 1879,1/25/2026,2
Product 1880,1/25/2026,1
Product 1809,1/25/2026,1
Product 1881,1/25/2026,1
Product 1882,1/25/2026,1
Product 1883,1/25/2026,1
Product 1884,1/25/2026,1
Product 1885,1/25/2026,1
Product 1886,1/25/2026,1
Product 171,1/25/2026,2
Product 1887,1/25/2026,1
Product 1195,1/25/2026,1
Product 322,1/25/2026,1
Product 1888,1/25/2026,3
Product 1889,1/25/2026,1
Product 1377,1/25/2026,6
Product 1890,1/25/2026,2
Product 1891,1/25/2026,-1
Product 115,1/25/2026,2
Product 1892,1/25/2026,1
Product 589,1/25/2026,1
Product 1893,1/25/2026,1
Product 284,1/25/2026,2
Product 1894,1/25/2026,1
Product 606,1/25/2026,1
Product 1291,1/25/2026,1
Product 1895,1/25/2026,1
Product 1896,1/25/2026,2
Product 1897,1/25/2026,1
Product 1898,1/25/2026,1
Product 1899,1/25/2026,1
Product 1900,1/25/2026,1
Product 1901,1/25/2026,1
Product 1263,1/25/2026,1
Product 1902,1/25/2026,1
Product 1903,1/25/2026,1
Product 1904,1/25/2026,1
Product 350,1/25/2026,1
Product 727,1/25/2026,1
Product 1905,1/25/2026,2
Product 1906,1/25/2026,2
Product 1907,1/25/2026,1
Product 1908,1/25/2026,2
Product 1909,1/25/2026,1
Product 1910,1/25/2026,1
Product 1911,1/25/2026,1
Product 1912,1/25/2026,1
Product 1913,1/25/2026,1
Product 1914,1/25/2026,1
Product 1161,1/25/2026,1
Product 1915,1/25/2026,1
Product 1916,1/25/2026,2
Product 1749,1/25/2026,1
Product 1917,1/25/2026,2
Product 1918,1/25/2026,1
Product 1919,1/25/2026,1
Product 1920,1/25/2026,1
Product 1921,1/25/2026,1
Product 1922,1/25/2026,1
Product 1923,1/25/2026,1
Product 1924,1/25/2026,2
Product 906,1/25/2026,1
Product 1925,1/25/2026,1
Product 1926,1/25/2026,1
Product 305,1/25/2026,1
Product 1927,1/25/2026,1
Product 79,1/25/2026,1
Product 1928,1/25/2026,1
Product 1417,1/25/2026,1
Product 1068,1/25/2026,1
Product 1929,1/25/2026,1
Product 1930,1/25/2026,1
Product 1931,1/25/2026,3
Product 1932,1/25/2026,1
Product 1933,1/25/2026,1
Product 1721,1/25/2026,1
Product 1934,1/25/2026,1
Product 1816,1/25/2026,1
Product 1935,1/25/2026,1
Product 1936,1/25/2026,1
Product 1937,1/25/2026,1
Product 1938,1/25/2026,1
Product 1939,1/25/2026,1
Product 1940,1/25/2026,0
Product 127,1/25/2026,1
Product 1871,1/25/2026,1
Product 1941,1/25/2026,1
Product 1942,1/25/2026,1
Product 1943,1/25/2026,2
Product 1944,1/25/2026,2
Product 942,1/25/2026,1
Product 1945,1/25/2026,1
Product 1946,1/25/2026,1
Product 520,1/25/2026,1
Product 341,1/25/2026,1
Product 1947,1/25/2026,1
Product 1948,1/25/2026,1
Product 266,1/25/2026,1
Product 1949,1/25/2026,1
Product 1587,1/25/2026,2
Product 1950,1/25/2026,2
Product 1951,1/25/2026,3
Product 319,1/25/2026,2
Product 1952,1/25/2026,1
Product 118,1/25/2026,2
Product 1953,1/25/2026,1
Product 1954,1/25/2026,1
Product 1955,1/25/2026,1
Product 1063,1/25/2026,1
Product 1956,1/25/2026,2
Product 1957,1/25/2026,2
Product 298,1/25/2026,1
Product 738,1/25/2026,1
Product 1243,1/25/2026,1
Product 1958,1/25/2026,1
Product 1959,1/25/2026,1
Product 1960,1/25/2026,1
Product 11,1/25/2026,1
Product 1961,1/25/2026,1
Product 1962,1/25/2026,3
Product 1963,1/25/2026,5
Product 1964,1/25/2026,1
Product 1965,1/25/2026,1
Product 737,1/25/2026,1
Product 1433,1/25/2026,1
Product 880,1/25/2026,3
Product 1493,1/25/2026,1
Product 1409,1/25/2026,1
Product 1966,1/25/2026,1
Product 1860,1/25/2026,2
Product 1685,1/25/2026,1
Product 1967,1/25/2026,1
Product 526,1/25/2026,1
Product 385,1/25/2026,1
Product 1251,1/25/2026,2
Product 122,1/25/2026,1
Product 1968,1/24/2026,1
Product 7,1/24/2026,2
Product 1969,1/24/2026,1
Product 1970,1/24/2026,2
Product 1971,1/24/2026,1
Product 1972,1/24/2026,2
Product 1949,1/24/2026,3
Product 1973,1/24/2026,4
Product 1974,1/24/2026,1
Product 1975,1/24/2026,1
Product 1259,1/24/2026,2
Product 1976,1/24/2026,1
Product 449,1/24/2026,1
Product 1977,1/24/2026,1
Product 134,1/24/2026,1
Product 777,1/24/2026,1
Product 126,1/24/2026,2
Product 1978,1/24/2026,1
Product 1979,1/24/2026,1
Product 1980,1/24/2026,1
Product 251,1/24/2026,1
Product 928,1/24/2026,1
Product 137,1/24/2026,2
Product 1981,1/24/2026,1
Product 1666,1/24/2026,1
Product 1982,1/24/2026,1
Product 1983,1/24/2026,1
Product 1984,1/24/2026,1
Product 1985,1/24/2026,2
Product 176,1/24/2026,1
Product 1986,1/24/2026,1
Product 1987,1/24/2026,1
Product 107,1/24/2026,1
Product 1988,1/24/2026,1
Product 1989,1/24/2026,1
Product 933,1/24/2026,1
Product 1990,1/24/2026,1
Product 1991,1/24/2026,1
Product 678,1/24/2026,1
Product 1992,1/24/2026,1
Product 1993,1/24/2026,1
Product 335,1/24/2026,3
Product 1994,1/24/2026,1
Product 1995,1/24/2026,1
Product 88,1/24/2026,1
Product 1996,1/24/2026,1
Product 1997,1/24/2026,1
Product 1998,1/24/2026,1
Product 1999,1/24/2026,1
Product 2000,1/24/2026,1
Product 2001,1/24/2026,1
Product 2002,1/24/2026,1
Product 730,1/24/2026,1
Product 2003,1/24/2026,1
Product 2004,1/24/2026,1
Product 2005,1/24/2026,3
Product 2006,1/24/2026,6
Product 2007,1/24/2026,1
Product 2008,1/24/2026,1
Product 2009,1/24/2026,0
Product 2010,1/24/2026,1
Product 1904,1/24/2026,1
Product 2011,1/24/2026,1
Product 2012,1/24/2026,4
Product 2013,1/24/2026,1
Product 72,1/24/2026,1
Product 2014,1/24/2026,1
Product 238,1/24/2026,1
Product 405,1/24/2026,1
Product 582,1/24/2026,1
Product 2015,1/24/2026,1
Product 61,1/24/2026,2
Product 2016,1/24/2026,1
Product 18,1/24/2026,1
Product 574,1/24/2026,1
Product 1121,1/24/2026,2
Product 403,1/24/2026,1
Product 2017,1/24/2026,1
Product 2018,1/24/2026,1
Product 2019,1/24/2026,2
Product 848,1/24/2026,1
Product 1280,1/24/2026,1
Product 1429,1/24/2026,1
Product 2001,1/24/2026,1
Product 2020,1/24/2026,-1
Product 442,1/24/2026,1
Product 975,1/24/2026,1
Product 2021,1/24/2026,1
Product 249,1/24/2026,3
Product 2022,1/24/2026,1
Product 157,1/24/2026,1
Product 2023,1/24/2026,1
Product 2024,1/24/2026,1
Product 819,1/24/2026,1
Product 1807,1/24/2026,1
Product 2025,1/24/2026,1
Product 1493,1/24/2026,1
Product 1689,1/24/2026,1
Product 616,1/24/2026,1
Product 1314,1/24/2026,1
Product 1367,1/24/2026,2
Product 315,1/24/2026,1
Product 2026,1/24/2026,1
Product 137,1/24/2026,4
Product 2027,1/24/2026,1
Product 855,1/24/2026,2
Product 2028,1/24/2026,1
Product 2029,1/24/2026,1
Product 611,1/24/2026,12
Product 2030,1/24/2026,1
Product 1049,1/24/2026,1
Product 1174,1/24/2026,20
Product 2031,1/24/2026,1
Product 977,1/24/2026,1
Product 274,1/24/2026,1
Product 8,1/24/2026,3
Product 2032,1/24/2026,1
Product 2033,1/24/2026,1
Product 2034,1/24/2026,1
Product 2035,1/24/2026,1
Product 2036,1/24/2026,1
Product 2037,1/24/2026,1
Product 2038,1/24/2026,1
Product 2039,1/24/2026,1
Product 2040,1/24/2026,1
Product 1945,1/24/2026,8
Product 2041,1/24/2026,1
Product 2042,1/24/2026,1
Product 2043,1/24/2026,1
Product 37,1/24/2026,4
Product 134,1/24/2026,1
Product 1597,1/24/2026,2
Product 649,1/24/2026,1
Product 2044,1/24/2026,-1
Product 2045,1/24/2026,1
Product 183,1/24/2026,2
Product 224,1/24/2026,2
Product 2046,1/24/2026,1
Product 2047,1/24/2026,1
Product 2048,1/24/2026,1
Product 442,1/24/2026,1
Product 2049,1/24/2026,1
Product 1579,1/24/2026,1
Product 298,1/24/2026,1
Product 2050,1/24/2026,1
Product 745,1/24/2026,1
Product 401,1/24/2026,2
Product 1556,1/24/2026,1
Product 2051,1/24/2026,1
Product 816,1/24/2026,1
Product 2052,1/24/2026,1
Product 583,1/24/2026,1
Product 2053,1/24/2026,1
Product 914,1/24/2026,1
Product 2054,1/24/2026,1
Product 2055,1/24/2026,1
Product 317,1/24/2026,1
Product 2056,1/24/2026,2
Product 923,1/24/2026,1
Product 878,1/24/2026,2
Product 2057,1/24/2026,1
Product 2058,1/24/2026,1
Product 2059,1/24/2026,1
Product 2060,1/24/2026,1
Product 2061,1/24/2026,1
Product 2062,1/24/2026,1
Product 2063,1/24/2026,1
Product 2064,1/24/2026,1
Product 500,1/24/2026,1
Product 2065,1/24/2026,1
Product 2066,1/24/2026,1
Product 2067,1/24/2026,1
Product 2068,1/24/2026,1
Product 2069,1/24/2026,1
Product 2070,1/24/2026,1
Product 2071,1/24/2026,1
Product 2072,1/24/2026,1
Product 2073,1/24/2026,1
Product 2074,1/24/2026,1
Product 2075,1/24/2026,1
Product 2076,1/24/2026,1
Product 2077,1/24/2026,1
Product 2078,1/24/2026,1
Product 2079,1/24/2026,1
Product 137,1/24/2026,6
Product 286,1/24/2026,1
Product 1748,1/24/2026,1
Product 1288,1/24/2026,1
Product 2080,1/24/2026,1
Product 203,1/24/2026,1
Product 284,1/24/2026,1
Product 2081,1/24/2026,1
Product 1773,1/24/2026,1
Product 2082,1/24/2026,1
Product 2083,1/24/2026,1
Product 61,1/24/2026,1
Product 2084,1/24/2026,1
Product 2085,1/24/2026,1
Product 2086,1/24/2026,2
Product 1076,1/24/2026,1
Product 2087,1/24/2026,1
Product 2088,1/24/2026,1
Product 2089,1/24/2026,3
Product 843,1/24/2026,1
Product 791,1/24/2026,1
Product 2090,1/24/2026,2
Product 2091,1/24/2026,2
Product 542,1/24/2026,1
Product 2092,1/24/2026,1
Product 2093,1/24/2026,1
Product 41,1/24/2026,2
Product 1154,1/24/2026,7
Product 1593,1/24/2026,1
Product 2094,1/24/2026,1
Product 764,1/24/2026,3
Product 2095,1/24/2026,2
Product 2096,1/24/2026,1
Product 309,1/24/2026,1
Product 1302,1/24/2026,1
Product 2097,1/24/2026,1
Product 2098,1/24/2026,1
Product 2099,1/24/2026,1
Product 2100,1/24/2026,1
Product 2101,1/24/2026,1
Product 1510,1/24/2026,1
Product 312,1/24/2026,1
Product 639,1/24/2026,1
Product 1463,1/24/2026,1
Product 2102,1/24/2026,1
Product 845,1/24/2026,1
Product 2103,1/24/2026,1
Product 2104,1/24/2026,1
Product 1717,1/24/2026,1
Product 855,1/24/2026,1
Product 165,1/24/2026,1
Product 2105,1/24/2026,2
Product 1098,1/24/2026,1
Product 489,1/24/2026,1
Product 2106,1/24/2026,1
Product 2107,1/24/2026,1
Product 1731,1/24/2026,1
Product 2108,1/24/2026,1
Product 2109,1/24/2026,2
Product 2110,1/24/2026,1
Product 2111,1/24/2026,1
Product 2112,1/24/2026,1
Product 321,1/24/2026,1
Product 2113,1/24/2026,2
Product 2114,1/24/2026,2
Product 137,1/24/2026,4
Product 2115,1/24/2026,1
Product 2116,1/24/2026,1
Product 1979,1/24/2026,1
Product 2117,1/24/2026,1
Product 2118,1/24/2026,1
Product 2119,1/24/2026,4
Product 2120,1/24/2026,1
Product 147,1/24/2026,1
Product 2121,1/24/2026,1
Product 2122,1/24/2026,1
Product 2123,1/24/2026,1
Product 1459,1/24/2026,1
Product 8,1/24/2026,4
Product 2124,1/24/2026,1
Product 2125,1/24/2026,1
Product 2126,1/24/2026,1
Product 2127,1/24/2026,1
Product 2128,1/24/2026,1
Product 1946,1/24/2026,1
Product 2129,1/24/2026,2
Product 1266,1/24/2026,1
Product 2130,1/24/2026,1
Product 2131,1/24/2026,1
Product 2132,1/24/2026,1
Product 2133,1/24/2026,1
Product 905,1/24/2026,1
Product 2134,1/24/2026,1
Product 1982,1/24/2026,1
Product 797,1/24/2026,1
Product 310,1/24/2026,1
Product 684,1/24/2026,1
Product 1254,1/24/2026,1
Product 2135,1/24/2026,1
